ticker,Company Name,Industry,sector,is_fo_stock,fo_category,Include,stage,stage_variant,stage_confidence,stage_reason,daily_setup_bucket,weekly_setup_bucket,combined_bucket,daily_score,weekly_score,combined_score,industry_boost,final_daily_score,final_weekly_score,final_combined_score,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,current_rank,prev_rank,prev_stage,prev_daily_setup_bucket,prev_weekly_setup_bucket,prev_score,rank_change,combined_score_change,new_daily_breakout,new_weekly_breakout,entered_stage_2,new_top_10,new_top_20
RAYMONDLSL.NS,Raymond Lifestyle Limited,Apparel Manufacturing,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,5.07,0.8,3.15,0.0,5.07,0.8,3.15,-14.96,-26.68,158367060.52,"Stage 4, Stage 4 - Confirmed Downtrend, downtrend",763,750,Stage 4,watchlist,weekly_watchlist,3.52,-13,-0.3700000000000001,False,False,False,False,False
PGHL.NS,Procter & Gamble Health Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,19.39,51.8,33.97,10.0,19.39,51.8,43.97,15.85,4.1,73975776.33,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",152,139,Stage 1,watchlist,weekly_watchlist,44.77,-13,-0.8000000000000043,False,False,False,False,False
TVSMOTOR.NS,TVS Motor Company Limited,Auto Manufacturers,Consumer Cyclical,True,F&O,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,10.65,0.0,5.86,0.0,10.65,0.0,5.86,-4.62,6.19,3583847844.8,"Stage 1, Stage 1 - Base/Repair, stage1_not_actionable, stage1_needs_more_base",695,681,Stage 1,watchlist,weekly_watchlist,6.22,-14,-0.35999999999999943,False,False,False,False,False
VSSL.NS,Vardhman Special Steels Limited,Steel,Basic Materials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,16.17,28.13,21.55,10.0,16.17,28.13,31.55,14.43,6.87,89698216.66,"Stage 2, Early Stage 2, volume_dryup, weekly_volume_dryup",289,275,Stage 2,watchlist,weekly_watchlist,31.94,-14,-0.39000000000000057,False,False,False,False,False
JSFB.NS,Jana Small Finance Bank Limited,Banks - Regional,Financial Services,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,14.62,44.73,28.17,2.0,14.62,44.73,30.17,21.95,7.37,380417907.92,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",307,293,Stage 1,watchlist,weekly_watchlist,30.64,-14,-0.46999999999999886,False,False,False,False,False
KPEL.NS,K.P. Energy Limited,Engineering & Construction,Industrials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,13.85,45.28,27.99,0.0,13.85,45.28,27.99,26.48,-2.72,281112927.79,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",329,315,Stage 1,watchlist,weekly_watchlist,28.52,-14,-0.5300000000000011,False,False,False,False,False
SUNDARMFIN.NS,Sundaram Finance Limited,Credit Services,Financial Services,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,9.3,35.8,21.23,0.0,9.3,35.8,21.23,-6.39,5.35,239389870.6,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",418,404,Stage 4,watchlist,weekly_watchlist,22.07,-14,-0.8399999999999999,False,False,False,False,False
VOLTAS.NS,Voltas Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.85,0.71,1484892814.15,"Stage 4, Stage 4 - Weak/Declining, downtrend",867,853,Stage 1,watchlist,weekly_watchlist,0.9,-14,-0.9,False,False,False,False,False
ANANDRATHI.NS,Anand Rathi Wealth Limited,Asset Management,Financial Services,False,Cash,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_near_pivot,watchlist,35.34,72.49,52.06,2.0,35.34,72.49,54.06,27.99,27.91,935501500.03,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, weekly_strong",70,55,Stage 2,watchlist,weekly_near_pivot,56.15,-15,-2.0899999999999963,False,False,False,False,False
DEEPAKNTR.NS,Deepak Nitrite Limited,Chemicals,Basic Materials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,0.0,15.38,6.92,5.0,0.0,15.38,11.92,17.91,11.88,422551253.6,"Stage 1, Stage 1 - Early Turn, stage1_not_actionable, stage1_needs_more_base",554,538,Stage 1,watchlist,weekly_watchlist,12.0,-16,-0.08000000000000007,False,False,False,False,False
INDUSINDBK.NS,IndusInd Bank Limited,Banks - Regional,Financial Services,True,F&O,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,2.43,17.81,9.35,2.0,2.43,17.81,11.35,3.25,14.84,2326576380.38,"Stage 1, Stage 1 - Base/Repair, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",567,551,Stage 1,watchlist,weekly_watchlist,11.72,-16,-0.370000000000001,False,False,False,False,False
POCL.NS,Pondy Oxides & Chemicals Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,21.65,29.23,25.06,5.0,21.65,29.23,30.06,29.41,10.86,634506421.55,"Stage 2, Early Stage 2",308,292,Stage 2,watchlist,weekly_watchlist,30.66,-16,-0.6000000000000014,False,False,False,False,False
FEDERALBNK.NS,The Federal Bank  Limited,Banks - Regional,Financial Services,True,F&O,1,Stage 2,Stage 2,0.76,Advancing structure detected.,watchlist,weekly_watchlist,watchlist,18.81,27.89,22.9,2.0,18.81,27.89,24.9,6.13,24.75,2351397047.21,"Stage 2, Stage 2, weekly_volume_dryup",368,352,Stage 2,watchlist,weekly_watchlist,25.55,-16,-0.6500000000000021,False,False,False,False,False
KPITTECH.NS,KPIT Technologies Limited,Software - Infrastructure,Technology,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,8.2,10.0,9.01,0.0,8.2,10.0,9.01,-6.71,-28.32,2126440806.02,"Stage 4, Stage 4 - Weak/Declining, downtrend",609,593,Stage 4,watchlist,weekly_watchlist,9.74,-16,-0.7300000000000004,False,False,False,False,False
ENTERO.NS,Entero Healthcare Solutions Limited,Healthcare,Healthcare,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_near_pivot,watchlist,41.13,71.84,54.95,2.0,41.13,71.84,56.95,26.33,23.1,123821153.34,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong",60,44,Stage 2,watchlist,weekly_near_pivot,59.62,-16,-2.6699999999999946,False,False,False,False,False
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Basic Materials,True,F&O,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_breakout,watchlist,47.27,69.2,57.14,5.0,47.27,69.2,62.14,31.4,46.61,5031784333.97,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, weekly_strong",35,19,Stage 2,watchlist,weekly_breakout,67.58,-16,-5.439999999999998,False,False,False,False,False
IKS.NS,Inventurus Knowledge Solutions Limited,Healthcare,Healthcare,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,35.06,20.73,28.61,2.0,35.06,20.73,30.61,6.61,8.65,747727810.03,"Stage 2, Early Stage 2, volume_dryup, weekly_volume_dryup",302,285,Stage 2,watchlist,weekly_watchlist,31.04,-17,-0.4299999999999997,False,False,False,False,False
RPGLIFE.NS,RPG Life Sciences Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,19.75,13.08,16.75,10.0,19.75,13.08,26.75,23.24,7.59,249548192.13,"Stage 1, Stage 1 - Early Turn, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",344,327,Stage 1,watchlist,weekly_watchlist,27.45,-17,-0.6999999999999993,False,False,False,False,False
PNGJL.NS,P N Gadgil Jewellers Limited,Luxury Goods,Consumer Cyclical,False,Cash,1,Stage 1,Stage 1 - Unclear/Repair,0.58,Not enough evidence for Stage 2 or Stage 4; classified as repair/unclear structure.,watchlist,weekly_watchlist,watchlist,8.11,28.1,17.11,2.0,8.11,28.1,19.11,2.47,-9.55,339711432.72,"Stage 1, Stage 1 - Unclear/Repair, weekly_vcp_ok, stage1_not_actionable, stage1_needs_more_base",456,439,Stage 1,watchlist,weekly_watchlist,20.06,-17,-0.9499999999999993,False,False,False,False,False
BHAGCHEM.NS,Bhagiradha Chemicals & Industries Limited,Agricultural Inputs,Basic Materials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_near_pivot,watchlist,30.13,56.03,41.78,0.0,30.13,56.03,41.78,28.35,10.9,22144773.8,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup",178,160,Stage 2,watchlist,weekly_near_pivot,43.14,-18,-1.3599999999999994,False,False,False,False,False
BAJAJ-AUTO.NS,Bajaj Auto Limited,Auto Manufacturers,Consumer Cyclical,True,F&O,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",near_pivot,weekly_watchlist,watchlist,69.34,30.47,51.85,0.0,69.34,30.47,51.85,16.45,28.28,4278948577.22,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, volume_dryup, weekly_volume_dryup",88,70,Stage 2,watchlist,weekly_watchlist,53.63,-18,-1.7800000000000011,False,False,False,False,False
SUMICHEM.NS,Sumitomo Chemical India Limited,Agricultural Inputs,Basic Materials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,14.31,54.46,32.38,0.0,14.31,54.46,32.38,23.11,12.5,191616015.42,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",277,258,Stage 1,watchlist,weekly_watchlist,33.36,-19,-0.9799999999999969,False,False,False,False,False
MARINE.NS,Marine Electricals (India) Limited,Electrical Equipment & Parts,Industrials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_breakout,watchlist,18.11,62.17,37.94,10.0,18.11,62.17,47.94,29.43,3.24,110400988.49,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong",122,103,Stage 2,watchlist,weekly_breakout,49.7,-19,-1.7600000000000051,False,False,False,False,False
SPARC.NS,Sun Pharma Advanced Research Company Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",watchlist,weekly_breakout,watchlist,21.12,65.8,41.23,10.0,21.12,65.8,51.23,42.15,47.27,1069861353.23,"Stage 2, Extended Stage 2, weekly_vcp_ok, weekly_strong",95,76,Stage 2,watchlist,weekly_breakout,53.21,-19,-1.980000000000004,False,False,False,False,False
MANINDS.NS,Man Industries (India) Limited,Steel,Basic Materials,False,Cash,1,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",watchlist,weekly_near_pivot,watchlist,41.25,73.05,55.56,10.0,41.25,73.05,65.56,38.9,33.62,418261694.35,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, weekly_strong",21,2,Stage 2,watchlist,weekly_breakout,74.92,-19,-9.36,False,False,False,False,False
GVT&D.NS,GE Vernova T&D India Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",watchlist,weekly_watchlist,watchlist,37.41,30.4,34.26,10.0,37.41,30.4,44.26,39.32,68.74,3304052482.42,"Stage 2, Extended Stage 2, trend_template_ok",147,127,Stage 2,watchlist,weekly_watchlist,46.09,-20,-1.8300000000000054,False,False,False,False,False
PFIZER.NS,Pfizer Limited,Drug Manufacturers - General,Healthcare,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,9.72,32.25,19.86,5.0,9.72,32.25,24.86,0.6,0.6,122425627.02,"Stage 4, Stage 4 - Confirmed Downtrend, weekly_vcp_ok, weekly_strong, downtrend",369,348,Stage 4,watchlist,weekly_watchlist,25.84,-21,-0.9800000000000004,False,False,False,False,False
BLACKBUCK.NS,BLACKBUCK LIMITED,Software - Application,Technology,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,11.25,32.6,20.86,0.0,11.25,32.6,20.86,-9.97,-17.32,536151000.62,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, weekly_strong, downtrend",428,407,Stage 4,watchlist,weekly_watchlist,21.88,-21,-1.0199999999999996,False,False,False,False,False
DHANUKA.NS,Dhanuka Agritech Limited,Agricultural Inputs,Basic Materials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,5.48,11.41,8.15,0.0,5.48,11.41,8.15,13.66,0.4,268822478.82,"Stage 1, Stage 1 - Early Turn, stage1_not_actionable, stage1_needs_more_base",626,605,Stage 4,watchlist,weekly_watchlist,9.26,-21,-1.1099999999999994,False,False,False,False,False
PRAJIND.NS,Praj Industries Limited,Engineering & Construction,Industrials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,19.53,46.51,31.67,0.0,19.53,46.51,31.67,25.11,21.96,662301120.04,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",287,266,Stage 1,watchlist,weekly_watchlist,32.91,-21,-1.2399999999999949,False,False,False,False,False
WINDMACHIN.NS,Windsor Machines Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,10.57,45.17,26.14,10.0,10.57,45.17,36.14,25.47,8.18,30039193.13,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",231,210,Stage 1,watchlist,weekly_watchlist,38.14,-21,-2.0,False,False,False,False,False
MBAPL.NS,Madhya Bharat Agro Products Limited,Agricultural Inputs,Basic Materials,False,Cash,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_watchlist,watchlist,40.12,31.22,36.11,0.0,40.12,31.22,36.11,21.58,42.63,120264012.63,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",232,211,Stage 2,watchlist,weekly_watchlist,38.11,-21,-2.0,False,False,False,False,False
ELGIEQUIP.NS,Elgi Equipments Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_near_pivot,watchlist,19.08,69.68,41.85,10.0,19.08,69.68,51.85,17.72,21.08,181007377.41,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong",89,68,Stage 2,watchlist,weekly_near_pivot,54.3,-21,-2.4499999999999957,False,False,False,False,False
GRMOVER.NS,GRM Overseas Limited,Packaged Foods,Consumer Defensive,False,Cash,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_watchlist,watchlist,38.24,36.14,37.3,2.0,38.24,36.14,39.3,8.7,12.65,374015713.04,"Stage 2, Clean Stage 2",202,180,Stage 2,watchlist,weekly_watchlist,41.5,-22,-2.200000000000003,False,False,False,False,False
GLENMARK.NS,Glenmark Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Healthcare,True,F&O,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_breakout,watchlist,36.75,66.38,50.08,10.0,36.75,66.38,60.08,25.27,38.56,1691377489.66,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, weekly_strong",45,23,Stage 2,watchlist,weekly_breakout,66.43,-22,-6.3500000000000085,False,False,False,False,False
SANGAMIND.NS,Sangam (India) Limited,Textile Manufacturing,Consumer Cyclical,False,Cash,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_near_pivot,watchlist,52.13,68.73,59.6,5.0,52.13,68.73,64.6,13.32,15.97,40058297.24,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",25,3,Stage 2,watchlist,weekly_near_pivot,73.87,-22,-9.27000000000001,False,False,False,False,False
FACT.NS,Fertilizers and Chemicals Travancore Limited,Agricultural Inputs,Basic Materials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,17.13,9.93,13.89,0.0,17.13,9.93,13.89,15.02,4.26,141400479.66,"Stage 1, Stage 1 - Early Turn, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",521,498,Stage 1,watchlist,weekly_watchlist,16.08,-23,-2.1899999999999977,False,False,False,False,False
KTKBANK.NS,The Karnataka Bank Limited,Banks - Regional,Financial Services,False,Cash,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_watchlist,watchlist,57.72,40.0,49.75,2.0,57.72,40.0,51.75,38.17,63.76,889395820.2,"Stage 2, Clean Stage 2, trend_template_ok",90,67,Stage 2,forming_vcp,weekly_watchlist,54.3,-23,-2.549999999999997,False,False,False,False,False
SEAMECLTD.NS,Seamec Limited,Marine Shipping,Industrials,False,Cash,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_watchlist,watchlist,36.62,31.6,34.36,10.0,36.62,31.6,44.36,22.39,91.66,235561734.16,"Stage 2, Clean Stage 2, trend_template_ok",145,122,Stage 2,watchlist,weekly_watchlist,47.11,-23,-2.75,False,False,False,False,False
